Top Speed, Age, Security Rating, Efficiency Rating, Price
90.0,3.0,6.0,1.0,5530.0
104.0,4.0,7.0,1.0,6170.0
121.0,5.0,8.0,2.0,7050.0
102.0,3.0,6.0,4.0,6400.0
109.0,6.0,6.0,6.0,6630.0
89.0,2.0,9.0,6.0,6150.0
102.0,4.0,10.0,5.0,6550.0
78.0,7.0,7.0,1.0,4570.0
99.0,5.0,7.0,5.0,6180.0
89.0,4.0,7.0,8.0,6050.0
114.0,5.0,6.0,8.0,7160.0
94.0,2.0,6.0,2.0,5920.0
104.0,2.0,8.0,1.0,6410.0
105.0,3.0,5.0,2.0,6330.0
95.0,3.0,6.0,5.0,6140.0
123.0,2.0,7.0,0.0,7230.0
94.0,4.0,8.0,1.0,5710.0
108.0,4.0,8.0,9.0,7130.0
79.0,5.0,4.0,4.0,4970.0
94.0,2.0,8.0,9.0,6630.0
103.0,7.0,5.0,2.0,5830.0
90.0,5.0,6.0,10.0,6140.0
95.0,4.0,4.0,0.0,5510.0
94.0,7.0,4.0,7.0,5790.0
106.0,6.0,6.0,5.0,6390.0
98.0,4.0,7.0,8.0,6500.0
86.0,7.0,7.0,2.0,5060.0
115.0,3.0,5.0,1.0,6740.0
108.0,2.0,7.0,8.0,7200.0
102.0,5.0,5.0,3.0,6070.0
103.0,4.0,7.0,4.0,6390.0
103.0,3.0,4.0,3.0,6280.0
93.0,4.0,8.0,7.0,6200.0
102.0,5.0,6.0,4.0,6200.0
109.0,5.0,6.0,9.0,7000.0
109.0,2.0,10.0,2.0,6830.0
102.0,2.0,7.0,0.0,6180.0
112.0,6.0,3.0,4.0,6480.0
92.0,6.0,6.0,8.0,5960.0
92.0,1.0,5.0,7.0,6330.0
92.0,4.0,8.0,9.0,6330.0
88.0,4.0,7.0,3.0,5550.0
103.0,2.0,7.0,2.0,6410.0
103.0,3.0,5.0,2.0,6230.0
81.0,3.0,10.0,1.0,5240.0
114.0,6.0,7.0,6.0,6920.0
85.0,4.0,9.0,0.0,5210.0
94.0,3.0,8.0,8.0,6440.0
92.0,5.0,6.0,2.0,5520.0
112.0,7.0,7.0,4.0,6540.0
97.0,6.0,9.0,3.0,5880.0
109.0,2.0,7.0,2.0,6710.0
105.0,3.0,7.0,6.0,6770.0
80.0,4.0,9.0,8.0,5680.0
102.0,3.0,8.0,4.0,6480.0
92.0,3.0,6.0,10.0,6440.0
93.0,1.0,6.0,6.0,6330.0
88.0,3.0,4.0,3.0,5530.0
100.0,4.0,6.0,0.0,5840.0
88.0,5.0,6.0,4.0,5500.0
109.0,4.0,5.0,4.0,6610.0
75.0,3.0,5.0,5.0,5100.0
92.0,3.0,6.0,9.0,6350.0
99.0,5.0,7.0,6.0,6270.0
96.0,4.0,7.0,0.0,5680.0
84.0,7.0,10.0,10.0,5800.0
84.0,2.0,4.0,4.0,5520.0
88.0,3.0,4.0,8.0,5980.0
119.0,5.0,7.0,0.0,6730.0
87.0,3.0,9.0,8.0,6130.0
76.0,4.0,5.0,1.0,4690.0
106.0,5.0,6.0,1.0,6130.0
96.0,2.0,6.0,8.0,6560.0
105.0,5.0,5.0,7.0,6580.0
111.0,5.0,3.0,5.0,6620.0
94.0,4.0,7.0,10.0,6480.0
95.0,3.0,7.0,3.0,6000.0
106.0,5.0,8.0,10.0,7020.0
105.0,5.0,5.0,7.0,6580.0
90.0,6.0,6.0,7.0,5770.0
98.0,2.0,5.0,0.0,5900.0
105.0,4.0,3.0,1.0,6060.0
82.0,3.0,5.0,1.0,5090.0
109.0,2.0,7.0,3.0,6800.0
111.0,5.0,8.0,8.0,7090.0
99.0,2.0,4.0,0.0,5910.0
101.0,4.0,8.0,9.0,6780.0
109.0,5.0,5.0,6.0,6690.0
103.0,5.0,5.0,1.0,5940.0
91.0,6.0,7.0,8.0,5950.0
113.0,3.0,7.0,7.0,7260.0
106.0,3.0,7.0,5.0,6730.0
109.0,6.0,6.0,8.0,6810.0
104.0,4.0,5.0,8.0,6720.0
107.0,3.0,9.0,6.0,6950.0
102.0,5.0,7.0,7.0,6510.0
92.0,1.0,9.0,5.0,6310.0
108.0,3.0,9.0,0.0,6460.0
95.0,3.0,4.0,8.0,6330.0
94.0,6.0,8.0,5.0,5870.0
87.0,2.0,9.0,3.0,5780.0
103.0,4.0,4.0,8.0,6630.0
98.0,4.0,7.0,1.0,5870.0
97.0,4.0,4.0,8.0,6330.0
120.0,3.0,9.0,0.0,7060.0
97.0,3.0,5.0,7.0,6380.0
103.0,3.0,7.0,0.0,6130.0
101.0,4.0,5.0,7.0,6480.0
86.0,7.0,9.0,6.0,5500.0
85.0,3.0,5.0,2.0,5330.0
107.0,6.0,5.0,10.0,6850.0
103.0,3.0,3.0,10.0,6870.0
107.0,5.0,7.0,8.0,6850.0
101.0,1.0,7.0,1.0,6320.0
97.0,6.0,4.0,8.0,6130.0
76.0,3.0,8.0,10.0,5720.0
97.0,1.0,7.0,10.0,6930.0
95.0,2.0,9.0,3.0,6180.0
104.0,3.0,6.0,0.0,6140.0
96.0,3.0,6.0,10.0,6640.0
82.0,2.0,7.0,10.0,6080.0
99.0,5.0,10.0,3.0,6120.0
105.0,5.0,9.0,8.0,6830.0
93.0,5.0,9.0,3.0,5780.0
93.0,6.0,6.0,6.0,5830.0
103.0,4.0,8.0,0.0,6070.0
95.0,2.0,7.0,0.0,5830.0
104.0,6.0,5.0,1.0,5890.0
93.0,4.0,8.0,1.0,5660.0
108.0,3.0,6.0,10.0,7240.0
96.0,7.0,7.0,2.0,5560.0
104.0,5.0,5.0,4.0,6260.0
91.0,4.0,5.0,0.0,5350.0
90.0,3.0,8.0,3.0,5790.0
115.0,5.0,6.0,4.0,6850.0
100.0,5.0,7.0,7.0,6410.0
87.0,4.0,4.0,7.0,5740.0
101.0,6.0,9.0,1.0,5900.0
107.0,4.0,8.0,5.0,6720.0
108.0,5.0,7.0,1.0,6270.0
104.0,2.0,8.0,9.0,7130.0
111.0,6.0,6.0,7.0,6820.0
104.0,5.0,5.0,5.0,6350.0
103.0,4.0,7.0,10.0,6930.0
99.0,3.0,8.0,10.0,6870.0
90.0,6.0,8.0,5.0,5670.0
96.0,7.0,8.0,2.0,5600.0
89.0,4.0,7.0,7.0,5960.0
111.0,3.0,7.0,4.0,6890.0
85.0,6.0,9.0,7.0,5640.0
122.0,3.0,6.0,4.0,7400.0
101.0,5.0,9.0,8.0,6630.0
93.0,1.0,5.0,10.0,6650.0
91.0,2.0,9.0,7.0,6340.0
95.0,3.0,7.0,5.0,6180.0
117.0,4.0,9.0,2.0,6990.0
128.0,5.0,8.0,2.0,7400.0
89.0,4.0,5.0,9.0,6060.0
104.0,3.0,8.0,0.0,6220.0
109.0,7.0,4.0,5.0,6360.0
93.0,1.0,8.0,7.0,6500.0
91.0,3.0,6.0,5.0,5940.0
111.0,6.0,5.0,7.0,6780.0
109.0,4.0,8.0,5.0,6820.0
86.0,1.0,6.0,5.0,5890.0
106.0,2.0,6.0,2.0,6520.0
94.0,4.0,7.0,10.0,6480.0
109.0,4.0,7.0,5.0,6780.0
96.0,4.0,9.0,10.0,6660.0
92.0,6.0,8.0,7.0,5950.0
110.0,2.0,6.0,4.0,6900.0
114.0,3.0,9.0,1.0,6850.0
108.0,1.0,7.0,5.0,7030.0
99.0,3.0,8.0,1.0,6060.0
79.0,3.0,6.0,5.0,5340.0
78.0,7.0,8.0,5.0,4970.0
92.0,1.0,6.0,2.0,5920.0
83.0,4.0,5.0,9.0,5760.0
112.0,4.0,7.0,5.0,6930.0
110.0,3.0,6.0,2.0,6620.0
119.0,3.0,7.0,1.0,7020.0
97.0,5.0,7.0,5.0,6080.0
104.0,5.0,7.0,5.0,6430.0
99.0,3.0,7.0,10.0,6830.0
110.0,2.0,9.0,7.0,7290.0
90.0,1.0,7.0,3.0,5950.0
86.0,6.0,8.0,6.0,5560.0
118.0,7.0,7.0,10.0,7380.0
112.0,3.0,8.0,3.0,6890.0
102.0,5.0,6.0,8.0,6560.0
101.0,4.0,7.0,9.0,6740.0
82.0,5.0,5.0,10.0,5700.0
90.0,4.0,7.0,4.0,5740.0
95.0,2.0,6.0,9.0,6600.0
103.0,3.0,9.0,2.0,6390.0
105.0,5.0,5.0,3.0,6220.0
100.0,1.0,5.0,6.0,6640.0
85.0,5.0,6.0,2.0,5170.0
88.0,6.0,8.0,6.0,5660.0
103.0,2.0,6.0,5.0,6640.0
89.0,2.0,7.0,4.0,5890.0
119.0,5.0,3.0,0.0,6570.0
106.0,5.0,6.0,4.0,6400.0
101.0,4.0,6.0,3.0,6160.0
87.0,1.0,5.0,4.0,5810.0
106.0,5.0,4.0,10.0,6860.0
108.0,4.0,4.0,4.0,6520.0
85.0,4.0,8.0,6.0,5710.0
103.0,6.0,4.0,6.0,6250.0
102.0,5.0,8.0,6.0,6460.0
101.0,6.0,7.0,7.0,6360.0
87.0,5.0,5.0,10.0,5950.0
91.0,4.0,9.0,8.0,6230.0
79.0,4.0,9.0,0.0,4910.0
101.0,3.0,6.0,9.0,6800.0
81.0,5.0,5.0,4.0,5110.0
104.0,6.0,9.0,7.0,6590.0
86.0,5.0,10.0,2.0,5380.0
85.0,2.0,8.0,0.0,5370.0
100.0,3.0,4.0,10.0,6760.0
96.0,6.0,9.0,4.0,5920.0
100.0,6.0,6.0,5.0,6090.0
97.0,3.0,6.0,3.0,6060.0
93.0,4.0,4.0,10.0,6310.0
104.0,6.0,3.0,0.0,5720.0
101.0,3.0,6.0,10.0,6890.0
90.0,4.0,10.0,8.0,6220.0
116.0,5.0,6.0,3.0,6810.0
102.0,2.0,6.0,8.0,6860.0
94.0,5.0,7.0,7.0,6110.0
103.0,2.0,9.0,1.0,6400.0
92.0,3.0,7.0,4.0,5940.0
98.0,3.0,4.0,3.0,6030.0
96.0,6.0,5.0,5.0,5850.0
107.0,3.0,4.0,7.0,6840.0
99.0,6.0,7.0,4.0,5990.0
111.0,5.0,8.0,8.0,7090.0
95.0,3.0,8.0,3.0,6040.0
95.0,5.0,6.0,8.0,6210.0
97.0,6.0,8.0,1.0,5660.0
96.0,5.0,7.0,9.0,6390.0
111.0,3.0,6.0,6.0,7030.0
92.0,3.0,6.0,4.0,5900.0
102.0,6.0,7.0,4.0,6140.0
101.0,6.0,10.0,2.0,6030.0
109.0,3.0,3.0,3.0,6540.0
100.0,6.0,5.0,5.0,6050.0
111.0,1.0,8.0,4.0,7130.0
95.0,6.0,9.0,2.0,5690.0
107.0,3.0,6.0,6.0,6830.0
103.0,4.0,6.0,10.0,6890.0
93.0,5.0,9.0,10.0,6410.0
79.0,7.0,9.0,7.0,5240.0
100.0,2.0,4.0,5.0,6410.0
97.0,2.0,8.0,5.0,6420.0
107.0,5.0,8.0,3.0,6440.0
93.0,3.0,6.0,2.0,5770.0
86.0,3.0,8.0,4.0,5680.0
94.0,1.0,6.0,3.0,6110.0
96.0,7.0,6.0,4.0,5700.0
96.0,7.0,6.0,9.0,6150.0
105.0,4.0,8.0,8.0,6890.0
114.0,4.0,4.0,5.0,6910.0
109.0,4.0,9.0,3.0,6680.0
108.0,1.0,6.0,1.0,6630.0
103.0,5.0,6.0,9.0,6700.0
100.0,6.0,5.0,4.0,5960.0
86.0,3.0,8.0,7.0,5950.0
104.0,6.0,8.0,3.0,6190.0
98.0,1.0,8.0,1.0,6210.0
88.0,3.0,6.0,3.0,5610.0
103.0,5.0,8.0,3.0,6240.0
96.0,2.0,9.0,6.0,6500.0
109.0,5.0,8.0,1.0,6360.0
83.0,2.0,4.0,4.0,5470.0
92.0,6.0,6.0,7.0,5870.0
110.0,5.0,3.0,9.0,6930.0
98.0,6.0,7.0,8.0,6300.0
110.0,6.0,8.0,9.0,7030.0
90.0,2.0,8.0,8.0,6340.0
102.0,4.0,8.0,9.0,6830.0
94.0,4.0,7.0,10.0,6480.0
96.0,6.0,9.0,1.0,5650.0
94.0,1.0,7.0,6.0,6420.0
85.0,4.0,6.0,9.0,5900.0
105.0,4.0,6.0,10.0,6990.0
97.0,6.0,5.0,10.0,6350.0
98.0,6.0,8.0,9.0,6430.0
116.0,7.0,9.0,10.0,7360.0
95.0,5.0,9.0,7.0,6240.0
102.0,3.0,6.0,0.0,6040.0
105.0,4.0,5.0,10.0,6950.0
95.0,5.0,5.0,1.0,5540.0
115.0,5.0,8.0,1.0,6660.0
89.0,6.0,7.0,1.0,5220.0
105.0,2.0,6.0,1.0,6380.0
109.0,2.0,7.0,4.0,6890.0
91.0,5.0,4.0,6.0,5750.0
96.0,3.0,10.0,5.0,6350.0
90.0,2.0,4.0,6.0,6000.0
102.0,4.0,8.0,7.0,6650.0
115.0,5.0,7.0,7.0,7160.0
106.0,5.0,6.0,9.0,6850.0
100.0,4.0,4.0,3.0,6030.0
113.0,3.0,3.0,9.0,7280.0
104.0,6.0,5.0,7.0,6430.0
98.0,2.0,8.0,9.0,6830.0
99.0,5.0,8.0,4.0,6130.0
97.0,4.0,3.0,2.0,5750.0
105.0,3.0,10.0,2.0,6530.0
94.0,6.0,7.0,4.0,5740.0
88.0,3.0,9.0,7.0,6090.0
80.0,5.0,5.0,4.0,5060.0
92.0,2.0,4.0,7.0,6190.0
79.0,4.0,8.0,1.0,4960.0
101.0,1.0,6.0,4.0,6550.0
89.0,5.0,7.0,4.0,5590.0
102.0,5.0,6.0,2.0,6020.0
112.0,4.0,7.0,6.0,7020.0
95.0,4.0,5.0,3.0,5820.0
96.0,1.0,9.0,0.0,6060.0
110.0,5.0,6.0,3.0,6510.0
92.0,5.0,7.0,9.0,6190.0
106.0,2.0,9.0,4.0,6820.0
87.0,4.0,4.0,3.0,5380.0
107.0,4.0,9.0,3.0,6580.0
98.0,4.0,7.0,2.0,5960.0
105.0,4.0,4.0,3.0,6280.0
109.0,6.0,8.0,0.0,6170.0
100.0,2.0,4.0,2.0,6140.0
89.0,6.0,5.0,1.0,5140.0
102.0,3.0,8.0,3.0,6390.0
72.0,3.0,8.0,4.0,4980.0
96.0,7.0,7.0,2.0,5560.0
114.0,3.0,3.0,9.0,7330.0
110.0,4.0,5.0,2.0,6480.0
