Top Speed, Age, Security Rating, Efficiency Rating, Price
90.0,3.0,6.0,1.0,5200.0
104.0,4.0,7.0,1.0,5620.0
121.0,5.0,8.0,2.0,6130.0
102.0,3.0,6.0,4.0,5560.0
109.0,6.0,6.0,6.0,5770.0
89.0,2.0,9.0,6.0,5170.0
102.0,4.0,10.0,5.0,5560.0
78.0,7.0,7.0,1.0,4840.0
99.0,5.0,7.0,5.0,5470.0
89.0,4.0,7.0,8.0,5170.0
114.0,5.0,6.0,8.0,5920.0
94.0,2.0,6.0,2.0,5320.0
104.0,2.0,8.0,1.0,5620.0
105.0,3.0,5.0,2.0,5650.0
95.0,3.0,6.0,5.0,5350.0
123.0,2.0,7.0,0.0,6190.0
94.0,4.0,8.0,1.0,5320.0
108.0,4.0,8.0,9.0,5740.0
79.0,5.0,4.0,4.0,4870.0
94.0,2.0,8.0,9.0,5320.0
103.0,7.0,5.0,2.0,5590.0
90.0,5.0,6.0,10.0,5200.0
95.0,4.0,4.0,0.0,5350.0
94.0,7.0,4.0,7.0,5320.0
106.0,6.0,6.0,5.0,5680.0
98.0,4.0,7.0,8.0,5440.0
86.0,7.0,7.0,2.0,5080.0
115.0,3.0,5.0,1.0,5950.0
108.0,2.0,7.0,8.0,5740.0
102.0,5.0,5.0,3.0,5560.0
103.0,4.0,7.0,4.0,5590.0
103.0,3.0,4.0,3.0,5590.0
93.0,4.0,8.0,7.0,5290.0
102.0,5.0,6.0,4.0,5560.0
109.0,5.0,6.0,9.0,5770.0
109.0,2.0,10.0,2.0,5770.0
102.0,2.0,7.0,0.0,5560.0
112.0,6.0,3.0,4.0,5860.0
92.0,6.0,6.0,8.0,5260.0
92.0,1.0,5.0,7.0,5260.0
92.0,4.0,8.0,9.0,5260.0
88.0,4.0,7.0,3.0,5140.0
103.0,2.0,7.0,2.0,5590.0
103.0,3.0,5.0,2.0,5590.0
81.0,3.0,10.0,1.0,4930.0
114.0,6.0,7.0,6.0,5920.0
85.0,4.0,9.0,0.0,5050.0
94.0,3.0,8.0,8.0,5320.0
92.0,5.0,6.0,2.0,5260.0
112.0,7.0,7.0,4.0,5860.0
97.0,6.0,9.0,3.0,5410.0
109.0,2.0,7.0,2.0,5770.0
105.0,3.0,7.0,6.0,5650.0
80.0,4.0,9.0,8.0,4900.0
102.0,3.0,8.0,4.0,5560.0
92.0,3.0,6.0,10.0,5260.0
93.0,1.0,6.0,6.0,5290.0
88.0,3.0,4.0,3.0,5140.0
100.0,4.0,6.0,0.0,5500.0
88.0,5.0,6.0,4.0,5140.0
109.0,4.0,5.0,4.0,5770.0
75.0,3.0,5.0,5.0,4750.0
92.0,3.0,6.0,9.0,5260.0
99.0,5.0,7.0,6.0,5470.0
96.0,4.0,7.0,0.0,5380.0
84.0,7.0,10.0,10.0,5020.0
84.0,2.0,4.0,4.0,5020.0
88.0,3.0,4.0,8.0,5140.0
119.0,5.0,7.0,0.0,6070.0
87.0,3.0,9.0,8.0,5110.0
76.0,4.0,5.0,1.0,4780.0
106.0,5.0,6.0,1.0,5680.0
96.0,2.0,6.0,8.0,5380.0
105.0,5.0,5.0,7.0,5650.0
111.0,5.0,3.0,5.0,5830.0
94.0,4.0,7.0,10.0,5320.0
95.0,3.0,7.0,3.0,5350.0
106.0,5.0,8.0,10.0,5680.0
105.0,5.0,5.0,7.0,5650.0
90.0,6.0,6.0,7.0,5200.0
98.0,2.0,5.0,0.0,5440.0
105.0,4.0,3.0,1.0,5650.0
82.0,3.0,5.0,1.0,4960.0
109.0,2.0,7.0,3.0,5770.0
111.0,5.0,8.0,8.0,5830.0
99.0,2.0,4.0,0.0,5470.0
101.0,4.0,8.0,9.0,5530.0
109.0,5.0,5.0,6.0,5770.0
103.0,5.0,5.0,1.0,5590.0
91.0,6.0,7.0,8.0,5230.0
113.0,3.0,7.0,7.0,5890.0
106.0,3.0,7.0,5.0,5680.0
109.0,6.0,6.0,8.0,5770.0
104.0,4.0,5.0,8.0,5620.0
107.0,3.0,9.0,6.0,5710.0
102.0,5.0,7.0,7.0,5560.0
92.0,1.0,9.0,5.0,5260.0
108.0,3.0,9.0,0.0,5740.0
95.0,3.0,4.0,8.0,5350.0
94.0,6.0,8.0,5.0,5320.0
87.0,2.0,9.0,3.0,5110.0
103.0,4.0,4.0,8.0,5590.0
98.0,4.0,7.0,1.0,5440.0
97.0,4.0,4.0,8.0,5410.0
120.0,3.0,9.0,0.0,6100.0
97.0,3.0,5.0,7.0,5410.0
103.0,3.0,7.0,0.0,5590.0
101.0,4.0,5.0,7.0,5530.0
86.0,7.0,9.0,6.0,5080.0
85.0,3.0,5.0,2.0,5050.0
107.0,6.0,5.0,10.0,5710.0
103.0,3.0,3.0,10.0,5590.0
107.0,5.0,7.0,8.0,5710.0
101.0,1.0,7.0,1.0,5530.0
97.0,6.0,4.0,8.0,5410.0
76.0,3.0,8.0,10.0,4780.0
97.0,1.0,7.0,10.0,5410.0
95.0,2.0,9.0,3.0,5350.0
104.0,3.0,6.0,0.0,5620.0
96.0,3.0,6.0,10.0,5380.0
82.0,2.0,7.0,10.0,4960.0
99.0,5.0,10.0,3.0,5470.0
105.0,5.0,9.0,8.0,5650.0
93.0,5.0,9.0,3.0,5290.0
93.0,6.0,6.0,6.0,5290.0
103.0,4.0,8.0,0.0,5590.0
95.0,2.0,7.0,0.0,5350.0
104.0,6.0,5.0,1.0,5620.0
93.0,4.0,8.0,1.0,5290.0
108.0,3.0,6.0,10.0,5740.0
96.0,7.0,7.0,2.0,5380.0
104.0,5.0,5.0,4.0,5620.0
91.0,4.0,5.0,0.0,5230.0
90.0,3.0,8.0,3.0,5200.0
115.0,5.0,6.0,4.0,5950.0
100.0,5.0,7.0,7.0,5500.0
87.0,4.0,4.0,7.0,5110.0
101.0,6.0,9.0,1.0,5530.0
107.0,4.0,8.0,5.0,5710.0
108.0,5.0,7.0,1.0,5740.0
104.0,2.0,8.0,9.0,5620.0
111.0,6.0,6.0,7.0,5830.0
104.0,5.0,5.0,5.0,5620.0
103.0,4.0,7.0,10.0,5590.0
99.0,3.0,8.0,10.0,5470.0
90.0,6.0,8.0,5.0,5200.0
96.0,7.0,8.0,2.0,5380.0
89.0,4.0,7.0,7.0,5170.0
111.0,3.0,7.0,4.0,5830.0
85.0,6.0,9.0,7.0,5050.0
122.0,3.0,6.0,4.0,6160.0
101.0,5.0,9.0,8.0,5530.0
93.0,1.0,5.0,10.0,5290.0
91.0,2.0,9.0,7.0,5230.0
95.0,3.0,7.0,5.0,5350.0
117.0,4.0,9.0,2.0,6010.0
128.0,5.0,8.0,2.0,6340.0
89.0,4.0,5.0,9.0,5170.0
104.0,3.0,8.0,0.0,5620.0
109.0,7.0,4.0,5.0,5770.0
93.0,1.0,8.0,7.0,5290.0
91.0,3.0,6.0,5.0,5230.0
111.0,6.0,5.0,7.0,5830.0
109.0,4.0,8.0,5.0,5770.0
86.0,1.0,6.0,5.0,5080.0
106.0,2.0,6.0,2.0,5680.0
94.0,4.0,7.0,10.0,5320.0
109.0,4.0,7.0,5.0,5770.0
96.0,4.0,9.0,10.0,5380.0
92.0,6.0,8.0,7.0,5260.0
110.0,2.0,6.0,4.0,5800.0
114.0,3.0,9.0,1.0,5920.0
108.0,1.0,7.0,5.0,5740.0
99.0,3.0,8.0,1.0,5470.0
79.0,3.0,6.0,5.0,4870.0
78.0,7.0,8.0,5.0,4840.0
92.0,1.0,6.0,2.0,5260.0
83.0,4.0,5.0,9.0,4990.0
112.0,4.0,7.0,5.0,5860.0
110.0,3.0,6.0,2.0,5800.0
119.0,3.0,7.0,1.0,6070.0
97.0,5.0,7.0,5.0,5410.0
104.0,5.0,7.0,5.0,5620.0
99.0,3.0,7.0,10.0,5470.0
110.0,2.0,9.0,7.0,5800.0
90.0,1.0,7.0,3.0,5200.0
86.0,6.0,8.0,6.0,5080.0
118.0,7.0,7.0,10.0,6040.0
112.0,3.0,8.0,3.0,5860.0
102.0,5.0,6.0,8.0,5560.0
101.0,4.0,7.0,9.0,5530.0
82.0,5.0,5.0,10.0,4960.0
90.0,4.0,7.0,4.0,5200.0
95.0,2.0,6.0,9.0,5350.0
103.0,3.0,9.0,2.0,5590.0
105.0,5.0,5.0,3.0,5650.0
100.0,1.0,5.0,6.0,5500.0
85.0,5.0,6.0,2.0,5050.0
88.0,6.0,8.0,6.0,5140.0
103.0,2.0,6.0,5.0,5590.0
89.0,2.0,7.0,4.0,5170.0
119.0,5.0,3.0,0.0,6070.0
106.0,5.0,6.0,4.0,5680.0
101.0,4.0,6.0,3.0,5530.0
87.0,1.0,5.0,4.0,5110.0
106.0,5.0,4.0,10.0,5680.0
108.0,4.0,4.0,4.0,5740.0
85.0,4.0,8.0,6.0,5050.0
103.0,6.0,4.0,6.0,5590.0
102.0,5.0,8.0,6.0,5560.0
101.0,6.0,7.0,7.0,5530.0
87.0,5.0,5.0,10.0,5110.0
91.0,4.0,9.0,8.0,5230.0
79.0,4.0,9.0,0.0,4870.0
101.0,3.0,6.0,9.0,5530.0
81.0,5.0,5.0,4.0,4930.0
104.0,6.0,9.0,7.0,5620.0
86.0,5.0,10.0,2.0,5080.0
85.0,2.0,8.0,0.0,5050.0
100.0,3.0,4.0,10.0,5500.0
96.0,6.0,9.0,4.0,5380.0
100.0,6.0,6.0,5.0,5500.0
97.0,3.0,6.0,3.0,5410.0
93.0,4.0,4.0,10.0,5290.0
104.0,6.0,3.0,0.0,5620.0
101.0,3.0,6.0,10.0,5530.0
90.0,4.0,10.0,8.0,5200.0
116.0,5.0,6.0,3.0,5980.0
102.0,2.0,6.0,8.0,5560.0
94.0,5.0,7.0,7.0,5320.0
103.0,2.0,9.0,1.0,5590.0
92.0,3.0,7.0,4.0,5260.0
98.0,3.0,4.0,3.0,5440.0
96.0,6.0,5.0,5.0,5380.0
107.0,3.0,4.0,7.0,5710.0
99.0,6.0,7.0,4.0,5470.0
111.0,5.0,8.0,8.0,5830.0
95.0,3.0,8.0,3.0,5350.0
95.0,5.0,6.0,8.0,5350.0
97.0,6.0,8.0,1.0,5410.0
96.0,5.0,7.0,9.0,5380.0
111.0,3.0,6.0,6.0,5830.0
92.0,3.0,6.0,4.0,5260.0
102.0,6.0,7.0,4.0,5560.0
101.0,6.0,10.0,2.0,5530.0
109.0,3.0,3.0,3.0,5770.0
100.0,6.0,5.0,5.0,5500.0
111.0,1.0,8.0,4.0,5830.0
95.0,6.0,9.0,2.0,5350.0
107.0,3.0,6.0,6.0,5710.0
103.0,4.0,6.0,10.0,5590.0
93.0,5.0,9.0,10.0,5290.0
79.0,7.0,9.0,7.0,4870.0
100.0,2.0,4.0,5.0,5500.0
97.0,2.0,8.0,5.0,5410.0
107.0,5.0,8.0,3.0,5710.0
93.0,3.0,6.0,2.0,5290.0
86.0,3.0,8.0,4.0,5080.0
94.0,1.0,6.0,3.0,5320.0
96.0,7.0,6.0,4.0,5380.0
96.0,7.0,6.0,9.0,5380.0
105.0,4.0,8.0,8.0,5650.0
114.0,4.0,4.0,5.0,5920.0
109.0,4.0,9.0,3.0,5770.0
108.0,1.0,6.0,1.0,5740.0
103.0,5.0,6.0,9.0,5590.0
100.0,6.0,5.0,4.0,5500.0
86.0,3.0,8.0,7.0,5080.0
104.0,6.0,8.0,3.0,5620.0
98.0,1.0,8.0,1.0,5440.0
88.0,3.0,6.0,3.0,5140.0
103.0,5.0,8.0,3.0,5590.0
96.0,2.0,9.0,6.0,5380.0
109.0,5.0,8.0,1.0,5770.0
83.0,2.0,4.0,4.0,4990.0
92.0,6.0,6.0,7.0,5260.0
110.0,5.0,3.0,9.0,5800.0
98.0,6.0,7.0,8.0,5440.0
110.0,6.0,8.0,9.0,5800.0
90.0,2.0,8.0,8.0,5200.0
102.0,4.0,8.0,9.0,5560.0
94.0,4.0,7.0,10.0,5320.0
96.0,6.0,9.0,1.0,5380.0
94.0,1.0,7.0,6.0,5320.0
85.0,4.0,6.0,9.0,5050.0
105.0,4.0,6.0,10.0,5650.0
97.0,6.0,5.0,10.0,5410.0
98.0,6.0,8.0,9.0,5440.0
116.0,7.0,9.0,10.0,5980.0
95.0,5.0,9.0,7.0,5350.0
102.0,3.0,6.0,0.0,5560.0
105.0,4.0,5.0,10.0,5650.0
95.0,5.0,5.0,1.0,5350.0
115.0,5.0,8.0,1.0,5950.0
89.0,6.0,7.0,1.0,5170.0
105.0,2.0,6.0,1.0,5650.0
109.0,2.0,7.0,4.0,5770.0
91.0,5.0,4.0,6.0,5230.0
96.0,3.0,10.0,5.0,5380.0
90.0,2.0,4.0,6.0,5200.0
102.0,4.0,8.0,7.0,5560.0
115.0,5.0,7.0,7.0,5950.0
106.0,5.0,6.0,9.0,5680.0
100.0,4.0,4.0,3.0,5500.0
113.0,3.0,3.0,9.0,5890.0
104.0,6.0,5.0,7.0,5620.0
98.0,2.0,8.0,9.0,5440.0
99.0,5.0,8.0,4.0,5470.0
97.0,4.0,3.0,2.0,5410.0
105.0,3.0,10.0,2.0,5650.0
94.0,6.0,7.0,4.0,5320.0
88.0,3.0,9.0,7.0,5140.0
80.0,5.0,5.0,4.0,4900.0
92.0,2.0,4.0,7.0,5260.0
79.0,4.0,8.0,1.0,4870.0
101.0,1.0,6.0,4.0,5530.0
89.0,5.0,7.0,4.0,5170.0
102.0,5.0,6.0,2.0,5560.0
112.0,4.0,7.0,6.0,5860.0
95.0,4.0,5.0,3.0,5350.0
96.0,1.0,9.0,0.0,5380.0
110.0,5.0,6.0,3.0,5800.0
92.0,5.0,7.0,9.0,5260.0
106.0,2.0,9.0,4.0,5680.0
87.0,4.0,4.0,3.0,5110.0
107.0,4.0,9.0,3.0,5710.0
98.0,4.0,7.0,2.0,5440.0
105.0,4.0,4.0,3.0,5650.0
109.0,6.0,8.0,0.0,5770.0
100.0,2.0,4.0,2.0,5500.0
89.0,6.0,5.0,1.0,5170.0
102.0,3.0,8.0,3.0,5560.0
72.0,3.0,8.0,4.0,4660.0
96.0,7.0,7.0,2.0,5380.0
114.0,3.0,3.0,9.0,5920.0
110.0,4.0,5.0,2.0,5800.0
